Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Full_address,Coords,LAT,LNG
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO PALMITAS,ECOS,Calle 24 No 11-44,GASOLINA CORRIENTE OXIGENADA,8600.0,A,"Calle 24 No 11-44, Santa marta, Colombia","(11.2373378, -74.20565359999999)",11.2373378,-74.20565359999999
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO PALMITAS,ECOS,Calle 24 No 11-44,BIODIESEL EXTRA,8550.0,A,"Calle 24 No 11-44, Santa marta, Colombia","(11.2373378, -74.20565359999999)",11.2373378,-74.20565359999999
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO AUTOMOTRIZ SANTA MONICA J M,PETROMIL,TRONCAL DEL CARIBE KILOMETRO 5 ENTRADA NEGUANJE,GASOLINA EXTRA OXIGENADA,11200.0,A,"TRONCAL DEL CARIBE KILOMETRO 5 ENTRADA NEGUANJE, Santa marta, Colombia","(11.2228784, -74.1705302)",11.2228784,-74.1705302
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO AUTOMOTRIZ SANTA MONICA J M,PETROMIL,TRONCAL DEL CARIBE KILOMETRO 5 ENTRADA NEGUANJE,BIODIESEL EXTRA,9140.0,A,"TRONCAL DEL CARIBE KILOMETRO 5 ENTRADA NEGUANJE, Santa marta, Colombia","(11.2228784, -74.1705302)",11.2228784,-74.1705302
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO AUTOMOTRIZ SANTA MONICA J M,PETROMIL,TRONCAL DEL CARIBE KILOMETRO 5 ENTRADA NEGUANJE,GASOLINA CORRIENTE OXIGENADA,9145.0,A,"TRONCAL DEL CARIBE KILOMETRO 5 ENTRADA NEGUANJE, Santa marta, Colombia","(11.2228784, -74.1705302)",11.2228784,-74.1705302
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO EL BURECHE,PUMA,CARRERA 21 No. 49-63,GASOLINA CORRIENTE OXIGENADA,9435.0,A,"CARRERA 21 No. 49-63, Santa marta, Colombia","(11.236376, -74.19025649999999)",11.236376,-74.19025649999999
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO EL BURECHE,PUMA,CARRERA 21 No. 49-63,GASOLINA EXTRA OXIGENADA,12990.0,A,"CARRERA 21 No. 49-63, Santa marta, Colombia","(11.236376, -74.19025649999999)",11.236376,-74.19025649999999
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO EL BURECHE,PUMA,CARRERA 21 No. 49-63,BIODIESEL EXTRA,9215.0,A,"CARRERA 21 No. 49-63, Santa marta, Colombia","(11.236376, -74.19025649999999)",11.236376,-74.19025649999999
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO LA LUCHA,ECOS,AVENIDA EL FERROCARRIL No. 39A-112,GASOLINA EXTRA OXIGENADA,11560.0,A,"AVENIDA EL FERROCARRIL No. 39A-112, Santa marta, Colombia","(11.247726, -74.2117713)",11.247726,-74.2117713
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO LA LUCHA,ECOS,AVENIDA EL FERROCARRIL No. 39A-112,GASOLINA CORRIENTE OXIGENADA,8990.0,A,"AVENIDA EL FERROCARRIL No. 39A-112, Santa marta, Colombia","(11.247726, -74.2117713)",11.247726,-74.2117713
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO LA LUCHA,ECOS,AVENIDA EL FERROCARRIL No. 39A-112,BIODIESEL EXTRA,8890.0,A,"AVENIDA EL FERROCARRIL No. 39A-112, Santa marta, Colombia","(11.247726, -74.2117713)",11.247726,-74.2117713
2022,6,47,MAGDALENA,47001,SANTA MARTA,EDS COESCO LA ONCE,MOBIL,Calle 11 No 12-60 Sector Mercado,GASOLINA EXTRA,17940.0,A,"Calle 11 No 12-60 Sector Mercado, Santa marta, Colombia","(11.2454642, -74.2029979)",11.2454642,-74.2029979
2022,6,47,MAGDALENA,47001,SANTA MARTA,EDS COESCO LA ONCE,MOBIL,Calle 11 No 12-60 Sector Mercado,GASOLINA CORRIENTE OXIGENADA,9040.0,A,"Calle 11 No 12-60 Sector Mercado, Santa marta, Colombia","(11.2454642, -74.2029979)",11.2454642,-74.2029979
2022,6,47,MAGDALENA,47001,SANTA MARTA,EDS COESCO LA ONCE,MOBIL,Calle 11 No 12-60 Sector Mercado,BIODIESEL EXTRA,9000.0,A,"Calle 11 No 12-60 Sector Mercado, Santa marta, Colombia","(11.2454642, -74.2029979)",11.2454642,-74.2029979
2022,6,47,MAGDALENA,47001,SANTA MARTA,EDS TRUCHA,ESSO,AVENIDA FERROCARRIL No. 21-100,GASOLINA EXTRA OXIGENADA,15050.0,A,"AVENIDA FERROCARRIL No. 21-100, Santa marta, Colombia","(11.2393102, -74.2062314)",11.2393102,-74.2062314
2022,6,47,MAGDALENA,47001,SANTA MARTA,EDS TRUCHA,ESSO,AVENIDA FERROCARRIL No. 21-100,GASOLINA CORRIENTE OXIGENADA,8660.0,A,"AVENIDA FERROCARRIL No. 21-100, Santa marta, Colombia","(11.2393102, -74.2062314)",11.2393102,-74.2062314
2022,6,47,MAGDALENA,47001,SANTA MARTA,EDS TRUCHA,ESSO,AVENIDA FERROCARRIL No. 21-100,BIODIESEL EXTRA,8350.0,A,"AVENIDA FERROCARRIL No. 21-100, Santa marta, Colombia","(11.2393102, -74.2062314)",11.2393102,-74.2062314
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO RODADERO 01 PUMA,PUMA,CARRERA 4 No. 9-21 RODADERO,GASOLINA EXTRA OXIGENADA,17000.0,A,"CARRERA 4 No. 9-21 RODADERO, Santa marta, Colombia","(11.2483866, -74.21067219999999)",11.2483866,-74.21067219999999
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO RODADERO 01 PUMA,PUMA,CARRERA 4 No. 9-21 RODADERO,GASOLINA CORRIENTE OXIGENADA,9550.0,A,"CARRERA 4 No. 9-21 RODADERO, Santa marta, Colombia","(11.2483866, -74.21067219999999)",11.2483866,-74.21067219999999
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO RODADERO 01 PUMA,PUMA,CARRERA 4 No. 9-21 RODADERO,BIODIESEL EXTRA,9240.0,A,"CARRERA 4 No. 9-21 RODADERO, Santa marta, Colombia","(11.2483866, -74.21067219999999)",11.2483866,-74.21067219999999
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO SIERRA NEVADA 2,ECOS,CALLE 30 No. 60-252,BIODIESEL EXTRA,8460.0,A,"CALLE 30 No. 60-252, Santa marta, Colombia","(11.223615, -74.1625763)",11.223615,-74.1625763
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO SIERRA NEVADA 2,ECOS,CALLE 30 No. 60-252,GASOLINA EXTRA OXIGENADA,14000.0,A,"CALLE 30 No. 60-252, Santa marta, Colombia","(11.223615, -74.1625763)",11.223615,-74.1625763
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO SIERRA NEVADA 2,ECOS,CALLE 30 No. 60-252,GASOLINA CORRIENTE OXIGENADA,8770.0,A,"CALLE 30 No. 60-252, Santa marta, Colombia","(11.223615, -74.1625763)",11.223615,-74.1625763
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO ESTADIO,TEXACO,AVENIDA LIBERTADOR  No. 19-02,GASOLINA EXTRA OXIGENADA,15050.0,A,"AVENIDA LIBERTADOR  No. 19-02, Santa marta, Colombia","(11.2410952, -74.1939451)",11.2410952,-74.1939451
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO ESTADIO,TEXACO,AVENIDA LIBERTADOR  No. 19-02,GASOLINA CORRIENTE OXIGENADA,8590.0,A,"AVENIDA LIBERTADOR  No. 19-02, Santa marta, Colombia","(11.2410952, -74.1939451)",11.2410952,-74.1939451
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO ESTADIO,TEXACO,AVENIDA LIBERTADOR  No. 19-02,BIODIESEL EXTRA,8380.0,A,"AVENIDA LIBERTADOR  No. 19-02, Santa marta, Colombia","(11.2410952, -74.1939451)",11.2410952,-74.1939451
2022,6,47,MAGDALENA,47001,SANTA MARTA,EDS  ARCAS COSTA AZUL,TERPEL,KILOMETRO 15 CARRETERA DE SANTA MARTA A CIENAGA BARRIO DON JACA,GASOLINA CORRIENTE OXIGENADA,9165.0,A,"KILOMETRO 15 CARRETERA DE SANTA MARTA A CIENAGA BARRIO DON JACA, Santa marta, Colombia","(11.2403547, -74.2110227)",11.2403547,-74.2110227
2022,6,47,MAGDALENA,47001,SANTA MARTA,EDS  ARCAS COSTA AZUL,TERPEL,KILOMETRO 15 CARRETERA DE SANTA MARTA A CIENAGA BARRIO DON JACA,BIODIESEL EXTRA,9180.0,A,"KILOMETRO 15 CARRETERA DE SANTA MARTA A CIENAGA BARRIO DON JACA, Santa marta, Colombia","(11.2403547, -74.2110227)",11.2403547,-74.2110227
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO AUTOMOTRIZ TAYRONA,ZEUSS,KILOMETRO 8 ANTIGUO RETEN DE GAIRA,BIODIESEL EXTRA,8790.0,A,"KILOMETRO 8 ANTIGUO RETEN DE GAIRA, Santa marta, Colombia","(11.192932, -74.2042666)",11.192932,-74.2042666
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO AUTOMOTRIZ TAYRONA,ZEUSS,KILOMETRO 8 ANTIGUO RETEN DE GAIRA,GASOLINA CORRIENTE OXIGENADA,9050.0,A,"KILOMETRO 8 ANTIGUO RETEN DE GAIRA, Santa marta, Colombia","(11.192932, -74.2042666)",11.192932,-74.2042666
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIOS BELLO HORIZONTE,BIOMAX,CARRERA 4 No. 135-15 SECTOR BELLO HORIZONTE,GASOLINA EXTRA OXIGENADA,15000.0,A,"CARRERA 4 No. 135-15 SECTOR BELLO HORIZONTE, Santa marta, Colombia","(11.1532901, -74.2275686)",11.1532901,-74.2275686
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIOS BELLO HORIZONTE,BIOMAX,CARRERA 4 No. 135-15 SECTOR BELLO HORIZONTE,BIODIESEL EXTRA,8650.0,A,"CARRERA 4 No. 135-15 SECTOR BELLO HORIZONTE, Santa marta, Colombia","(11.1532901, -74.2275686)",11.1532901,-74.2275686
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIOS BELLO HORIZONTE,BIOMAX,CARRERA 4 No. 135-15 SECTOR BELLO HORIZONTE,GASOLINA CORRIENTE OXIGENADA,9040.0,A,"CARRERA 4 No. 135-15 SECTOR BELLO HORIZONTE, Santa marta, Colombia","(11.1532901, -74.2275686)",11.1532901,-74.2275686
2022,6,47,MAGDALENA,47001,SANTA MARTA,EL TREBOL 2,PETROBRAS,Kilometro 9 Carretera Troncal Via Cienaga,BIODIESEL EXTRA,9459.0,A,"Kilometro 9 Carretera Troncal Via Cienaga, Santa marta, Colombia","(10.8688646, -74.3822058)",10.8688646,-74.3822058
2022,6,47,MAGDALENA,47001,SANTA MARTA,EL TREBOL 2,PETROBRAS,Kilometro 9 Carretera Troncal Via Cienaga,GASOLINA EXTRA OXIGENADA,17240.0,A,"Kilometro 9 Carretera Troncal Via Cienaga, Santa marta, Colombia","(10.8688646, -74.3822058)",10.8688646,-74.3822058
2022,6,47,MAGDALENA,47001,SANTA MARTA,EL TREBOL 2,PETROBRAS,Kilometro 9 Carretera Troncal Via Cienaga,GASOLINA CORRIENTE OXIGENADA,9620.0,A,"Kilometro 9 Carretera Troncal Via Cienaga, Santa marta, Colombia","(10.8688646, -74.3822058)",10.8688646,-74.3822058
2022,6,47,MAGDALENA,47001,SANTA MARTA,SUPER STATION BULEVAR LA 19,PETROMIL,LOTE 9 URBANIZACION BULEVAR DIECINUEVE(19) ETAPA II,BIODIESEL EXTRA,9030.0,A,"LOTE 9 URBANIZACION BULEVAR DIECINUEVE(19) ETAPA II, Santa marta, Colombia","(11.226133, -74.19623)",11.226133,-74.19623
2022,6,47,MAGDALENA,47001,SANTA MARTA,SUPER STATION BULEVAR LA 19,PETROMIL,LOTE 9 URBANIZACION BULEVAR DIECINUEVE(19) ETAPA II,GASOLINA EXTRA OXIGENADA,17000.0,A,"LOTE 9 URBANIZACION BULEVAR DIECINUEVE(19) ETAPA II, Santa marta, Colombia","(11.226133, -74.19623)",11.226133,-74.19623
2022,6,47,MAGDALENA,47001,SANTA MARTA,SUPER STATION BULEVAR LA 19,PETROMIL,LOTE 9 URBANIZACION BULEVAR DIECINUEVE(19) ETAPA II,GASOLINA CORRIENTE OXIGENADA,8980.0,A,"LOTE 9 URBANIZACION BULEVAR DIECINUEVE(19) ETAPA II, Santa marta, Colombia","(11.226133, -74.19623)",11.226133,-74.19623
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO DISTRACOM LA MILAGROSA,TEXACO,CALLE 30 No. 17A-78,BIODIESEL EXTRA,8870.0,A,"CALLE 30 No. 17A-78, Santa marta, Colombia","(11.2246231, -74.20246560000001)",11.2246231,-74.20246560000001
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO DISTRACOM LA MILAGROSA,TEXACO,CALLE 30 No. 17A-78,GASOLINA CORRIENTE OXIGENADA,8840.0,A,"CALLE 30 No. 17A-78, Santa marta, Colombia","(11.2246231, -74.20246560000001)",11.2246231,-74.20246560000001
2022,6,47,MAGDALENA,47001,SANTA MARTA,ARCAS 22,TERPEL,CARRERA 12 NO 22-20,GASOLINA CORRIENTE OXIGENADA,8840.0,A,"CARRERA 12 NO 22-20, Santa marta, Colombia","(11.2385422, -74.2049613)",11.2385422,-74.2049613
2022,6,47,MAGDALENA,47001,SANTA MARTA,ARCAS 22,TERPEL,CARRERA 12 NO 22-20,GASOLINA EXTRA OXIGENADA,18480.0,A,"CARRERA 12 NO 22-20, Santa marta, Colombia","(11.2385422, -74.2049613)",11.2385422,-74.2049613
2022,6,47,MAGDALENA,47001,SANTA MARTA,ARCAS 22,TERPEL,CARRERA 12 NO 22-20,BIODIESEL EXTRA,8870.0,A,"CARRERA 12 NO 22-20, Santa marta, Colombia","(11.2385422, -74.2049613)",11.2385422,-74.2049613
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO AUTOMOTRIZ MANZANARES,ECOS,CALLE 32 No. 3-94 MANZANARES,GASOLINA CORRIENTE OXIGENADA,8890.0,A,"CALLE 32 No. 3-94 MANZANARES, Santa marta, Colombia","(11.23232, -74.21737)",11.23232,-74.21737
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO AUTOMOTRIZ MANZANARES,ECOS,CALLE 32 No. 3-94 MANZANARES,BIODIESEL EXTRA,8760.0,A,"CALLE 32 No. 3-94 MANZANARES, Santa marta, Colombia","(11.23232, -74.21737)",11.23232,-74.21737
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO AUTOMOTRIZ MANZANARES,ECOS,CALLE 32 No. 3-94 MANZANARES,GASOLINA EXTRA OXIGENADA,16710.0,A,"CALLE 32 No. 3-94 MANZANARES, Santa marta, Colombia","(11.23232, -74.21737)",11.23232,-74.21737
2022,6,47,MAGDALENA,47001,SANTA MARTA,EDS ZUCA SUCOSERVICIOS,PUMA,Autopista 7 VIA A GAIRA,GASOLINA EXTRA OXIGENADA,11600.0,A,"Autopista 7 VIA A GAIRA, Santa marta, Colombia","(11.196386, -74.218361)",11.196386,-74.218361
2022,6,47,MAGDALENA,47001,SANTA MARTA,EDS ZUCA SUCOSERVICIOS,PUMA,Autopista 7 VIA A GAIRA,GASOLINA CORRIENTE OXIGENADA,8950.0,A,"Autopista 7 VIA A GAIRA, Santa marta, Colombia","(11.196386, -74.218361)",11.196386,-74.218361
2022,6,47,MAGDALENA,47001,SANTA MARTA,EDS ZUCA SUCOSERVICIOS,PUMA,Autopista 7 VIA A GAIRA,BIODIESEL EXTRA,8550.0,A,"Autopista 7 VIA A GAIRA, Santa marta, Colombia","(11.196386, -74.218361)",11.196386,-74.218361
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO TERPEL GASXY TAYRONA,TERPEL,CARRERA 14 No. 27 ESQUINA,GASOLINA EXTRA OXIGENADA,17520.0,A,"CARRERA 14 No. 27 ESQUINA, Santa marta, Colombia","(11.2403547, -74.2110227)",11.2403547,-74.2110227
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO TERPEL GASXY TAYRONA,TERPEL,CARRERA 14 No. 27 ESQUINA,GASOLINA CORRIENTE OXIGENADA,8780.0,A,"CARRERA 14 No. 27 ESQUINA, Santa marta, Colombia","(11.2403547, -74.2110227)",11.2403547,-74.2110227
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO TERPEL GASXY TAYRONA,TERPEL,CARRERA 14 No. 27 ESQUINA,BIODIESEL EXTRA,8680.0,A,"CARRERA 14 No. 27 ESQUINA, Santa marta, Colombia","(11.2403547, -74.2110227)",11.2403547,-74.2110227
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO TERPEL DEL RIO,TERPEL,Avenida del Rio No.29-85,GASOLINA EXTRA OXIGENADA,18480.0,A,"Avenida del Rio No.29-85, Santa marta, Colombia","(11.2403547, -74.2110227)",11.2403547,-74.2110227
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO TERPEL DEL RIO,TERPEL,Avenida del Rio No.29-85,GASOLINA CORRIENTE OXIGENADA,8990.0,A,"Avenida del Rio No.29-85, Santa marta, Colombia","(11.2403547, -74.2110227)",11.2403547,-74.2110227
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO TERPEL DEL RIO,TERPEL,Avenida del Rio No.29-85,BIODIESEL EXTRA,8970.0,A,"Avenida del Rio No.29-85, Santa marta, Colombia","(11.2403547, -74.2110227)",11.2403547,-74.2110227
2022,6,47,MAGDALENA,47001,SANTA MARTA,ESTACIÃN DE SERVICIOS COOTRANSMAG-CARIBE,SAVE,TRONCAL DEL CARIBE FRENTE A URBANIZACION EL PARQUE,BIODIESEL EXTRA,8890.0,A,"TRONCAL DEL CARIBE FRENTE A URBANIZACION EL PARQUE, Santa marta, Colombia","(11.2228784, -74.1705302)",11.2228784,-74.1705302
